date,value
2023-07-19 10:04:04,2.2
2023-07-19 10:04:04,1.25
2023-07-19 10:04:04,1.93
2023-07-19 10:04:04,21.0
2023-07-19 10:04:04,75.0
2023-07-19 10:04:04,267.0
2023-07-19 10:04:04,8.67
2023-07-19 10:04:04,31.78
2023-07-19 10:04:04,15.86
2023-07-19 10:04:04,29.78
2023-07-19 10:04:04,13.47
2023-07-19 10:04:04,23.19
2023-07-19 10:04:04,37.08
2023-07-19 10:04:04,26.5
2023-07-19 10:04:04,222.25
2023-07-19 10:04:04,15.49
2023-07-19 10:04:04,7.03
2023-07-19 10:04:04,5.34
2023-07-19 10:04:04,5.04
2023-07-19 10:04:04,2.53
2023-07-19 10:04:04,5.87
2023-07-19 10:04:04,2.2
2023-07-19 10:04:04,1.25
2023-07-19 10:04:04,0.96
2023-07-19 10:04:04,19.0
2023-07-19 10:04:04,72.0
2023-07-19 10:04:04,268.0
2023-07-19 10:04:05,8.67
2023-07-19 10:04:05,30.82
2023-07-19 10:04:05,14.98
2023-07-19 10:04:05,28.9
2023-07-19 10:04:05,13.47
2023-07-19 10:04:05,23.19
2023-07-19 10:04:05,37.08
2023-07-19 10:04:05,26.02
2023-07-19 10:04:05,221.05
2023-07-19 10:04:05,15.49
2023-07-19 10:04:05,7.03
2023-07-19 10:04:05,5.34
2023-07-19 10:04:05,5.04
2023-07-19 10:04:05,2.53
2023-07-19 10:04:05,5.87
2023-07-19 10:04:05,2.2
2023-07-19 10:04:05,1.25
2023-07-19 10:04:05,0.96
2023-07-19 10:04:05,21.0
2023-07-19 10:04:05,74.0
2023-07-19 10:04:05,267.0
2023-07-19 10:04:06,8.67
2023-07-19 10:04:06,32.75
2023-07-19 10:04:06,15.86
2023-07-19 10:04:06,29.78
2023-07-19 10:04:06,13.47
2023-07-19 10:04:06,23.82
2023-07-19 10:04:06,37.59
2023-07-19 10:04:06,26.5
2023-07-19 10:04:06,224.64
2023-07-19 10:04:06,15.49
2023-07-19 10:04:06,7.03
2023-07-19 10:04:06,5.34
2023-07-19 10:04:06,5.04
2023-07-19 10:04:06,2.53
2023-07-19 10:04:06,5.87
2023-07-19 10:04:06,2.2
2023-07-19 10:04:06,1.25
2023-07-19 10:04:06,1.93
2023-07-19 10:04:06,23.0
2023-07-19 10:04:06,77.0
2023-07-19 10:04:06,274.0
2023-07-19 10:04:07,9.54
2023-07-19 10:04:07,32.75
2023-07-19 10:04:07,15.86
