s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,loc
563,687,574,596,566,572,468,534,772,1054,413,474,796,899,391,461,428,467,545,612,726,379,2159,585,1286,223,696,3
564,691,572,596,564,573,465,535,770,1054,414,476,791,899,391,461,428,467,545,612,723,379,2156,590,1286,223,695,3
563,690,572,597,564,574,466,534,772,1054,416,475,797,899,391,464,427,467,544,613,726,378,2159,589,1285,223,695,3
564,689,572,598,563,572,466,533,770,1053,415,474,792,899,390,463,427,467,544,612,723,378,2157,591,1286,223,695,3
564,687,574,598,563,574,468,535,769,1053,415,475,797,899,387,462,428,467,545,612,725,379,2157,585,1286,223,696,3
563,687,573,597,564,572,467,535,772,1053,414,476,792,899,390,463,427,467,544,612,729,380,2159,586,1286,223,696,3
563,686,573,596,565,572,467,535,769,1055,415,474,792,899,391,465,427,467,545,613,727,379,2157,584,1286,223,695,3
563,687,574,596,566,572,468,536,770,1054,412,477,792,899,385,461,428,467,546,613,726,379,2155,585,1287,223,696,3
562,686,574,597,565,574,467,535,769,1055,414,476,792,899,390,462,428,468,545,614,727,378,2157,585,1286,223,695,3
563,686,574,598,564,572,468,533,771,1054,415,474,792,899,390,466,428,467,546,612,726,379,2157,585,1286,223,695,3
563,689,574,597,564,574,467,535,769,1055,414,475,792,899,390,465,427,467,545,612,727,379,2156,585,1287,223,696,3
563,691,573,596,564,574,467,535,771,1053,415,474,792,898,387,462,427,467,545,613,727,378,2158,585,1284,223,695,3
563,690,573,596,564,574,466,533,772,1054,415,476,792,899,390,464,428,467,545,613,723,379,2159,590,1285,223,696,3
564,689,573,598,563,574,467,533,771,1055,414,475,792,899,390,462,428,467,545,612,727,377,2156,591,1286,223,697,3
563,690,572,597,564,574,466,535,771,1055,415,474,792,899,387,462,428,467,545,613,723,378,2157,584,1287,222,695,3
563,689,573,596,564,573,466,533,770,1053,416,475,792,899,387,464,428,467,545,612,726,379,2158,590,1286,223,696,3
563,689,573,597,566,573,467,536,771,1054,416,475,792,899,390,464,427,467,546,612,727,379,2154,590,1287,223,696,3
563,689,572,597,565,574,467,534,770,1055,414,475,792,899,391,464,428,467,545,613,728,380,2157,590,1285,223,695,3
563,691,572,597,564,574,467,533,769,1055,414,474,792,899,390,461,428,467,545,612,728,379,2158,586,1286,223,696,3
564,690,573,596,566,573,467,533,769,1054,415,475,792,899,390,464,428,467,545,613,726,378,2155,586,1286,226,694,3
563,689,572,597,564,574,465,534,771,1054,415,475,792,899,390,461,427,467,545,613,729,378,2156,585,1285,223,694,3
563,690,570,596,566,576,466,534,771,1055,415,476,792,899,390,463,428,467,544,613,727,378,2159,585,1286,223,696,3
563,692,568,595,564,576,466,536,769,1054,415,476,792,899,388,464,429,467,545,613,728,379,2156,585,1285,223,695,3
563,691,567,597,566,575,465,534,771,1055,415,474,792,899,389,463,428,467,545,613,727,379,2156,585,1285,223,695,3
564,689,569,597,563,574,467,534,771,1054,414,474,792,899,386,462,427,467,544,613,726,379,2159,590,1286,222,697,3
564,688,573,597,564,573,465,533,769,1054,414,477,792,899,387,461,428,467,544,612,723,378,2157,590,1287,223,695,3
562,689,572,596,564,574,467,534,770,1054,414,475,792,899,387,465,428,467,545,612,728,378,2155,585,1285,223,696,3
563,688,573,596,564,574,468,533,769,1053,415,475,792,899,387,462,428,467,546,612,724,379,2156,586,1286,223,694,3
563,689,573,596,564,574,468,533,769,1055,414,476,792,899,390,464,428,467,545,612,726,379,2158,591,1286,223,696,3
563,690,573,596,565,573,467,533,769,1054,416,477,797,899,391,465,428,467,546,613,726,379,2156,585,1285,223,695,3
562,689,574,597,565,573,466,535,770,1054,414,474,792,899,389,464,428,467,543,613,726,378,2161,585,1286,223,695,3
563,688,573,595,565,574,466,536,770,1054,414,474,797,899,389,464,429,467,544,613,728,379,2157,585,1286,223,697,3
563,688,572,597,564,573,466,534,770,1055,414,475,792,899,390,461,428,467,545,612,728,379,2156,584,1286,223,693,3
563,690,573,597,566,574,467,533,771,1054,412,474,792,899,385,461,428,467,546,613,726,379,2157,585,1286,222,696,3
562,689,573,596,564,575,467,533,769,1054,415,474,792,899,389,463,427,467,544,613,725,379,2155,585,1286,223,694,3
563,688,571,596,565,574,466,534,772,1053,415,474,792,899,387,462,427,467,545,612,727,379,2155,586,1287,223,694,3
562,690,573,596,563,574,466,533,772,1054,414,476,792,899,389,463,427,467,545,614,727,379,2156,586,1284,223,696,3
564,690,573,597,566,575,466,535,771,1054,416,474,792,899,387,464,428,467,544,613,728,378,2158,591,1285,223,695,3
563,690,567,596,566,576,468,536,769,1055,414,474,792,899,387,461,430,467,545,612,726,380,2155,589,1286,223,695,3
564,691,570,597,564,576,467,533,769,1054,416,475,792,898,387,464,429,467,545,613,728,379,2156,586,1284,223,696,3
562,691,571,597,565,574,466,535,769,1056,415,474,792,899,387,464,430,467,545,612,726,379,2160,590,1285,223,694,3
564,689,569,596,566,575,469,536,769,1055,415,475,792,899,391,462,431,467,545,613,727,378,2155,591,1286,223,695,3
563,690,582,596,564,575,469,535,770,1055,414,474,793,898,391,461,430,467,543,613,726,379,2156,585,1286,223,694,3
563,690,573,596,564,575,467,533,770,1056,414,474,792,899,390,465,428,467,546,612,723,378,2158,586,1287,223,696,3
563,689,571,598,565,575,467,535,769,1055,413,475,792,899,390,463,430,467,544,613,726,380,2155,585,1287,223,696,3
564,689,570,596,564,574,468,535,769,1053,415,475,792,899,390,464,428,467,544,613,723,379,2156,586,1286,222,694,3
562,688,573,597,566,575,466,533,770,1054,416,474,792,899,386,463,429,467,544,612,725,378,2156,586,1286,223,697,3
564,688,572,598,565,575,467,534,772,1056,415,475,792,898,390,465,427,467,545,613,726,379,2156,589,1287,223,696,3
563,689,571,596,563,575,467,534,769,1055,414,475,792,898,391,464,428,467,544,614,726,379,2155,585,1287,223,694,3
563,690,575,598,564,575,468,536,770,1053,415,476,792,899,391,462,428,467,545,612,725,379,2157,586,1286,223,695,3
562,690,570,596,566,575,465,534,769,1055,415,476,792,899,390,462,430,467,545,613,726,380,2155,590,1286,223,695,3
563,690,570,596,563,577,466,534,772,1055,414,474,792,899,388,462,429,467,545,613,728,379,2154,589,1286,223,696,3
563,693,568,597,564,575,464,537,771,1054,415,475,792,899,387,464,429,467,545,613,726,379,2157,586,1287,223,695,3
563,694,567,597,566,576,465,534,771,1054,415,476,792,899,391,465,432,467,547,613,726,379,2156,589,1287,223,695,3
563,695,566,597,566,576,467,533,771,1054,415,474,792,899,387,462,431,467,544,612,726,379,2156,584,1287,223,696,3
563,695,568,596,564,577,466,533,770,1054,415,475,792,899,387,461,432,467,546,613,723,379,2157,585,1286,223,696,3
564,708,310,588,564,583,459,532,769,1053,414,474,792,899,391,462,432,467,545,613,726,379,2157,585,1285,223,696,4
564,708,339,590,563,583,458,533,771,1056,414,475,792,898,390,464,432,467,543,612,726,379,2155,586,1284,223,695,4
565,707,379,587,565,584,457,534,771,1056,415,474,792,899,390,462,430,467,545,613,726,379,2154,590,1286,222,695,4
564,707,386,590,565,584,456,532,769,1054,415,474,791,899,391,462,430,467,545,613,727,379,2157,591,1286,222,696,4
564,708,386,589,566,583,456,533,771,1053,415,475,792,899,390,461,428,466,544,612,728,379,2157,584,1284,223,695,4
563,708,399,588,563,584,456,533,770,1054,415,474,792,898,391,463,430,467,544,612,726,378,2155,584,1285,223,696,4
564,706,401,589,564,584,456,534,771,1057,416,475,792,899,390,462,430,467,544,613,726,379,2155,585,1285,223,695,4
565,706,398,589,564,583,457,533,769,1054,415,476,792,898,386,461,429,467,544,612,727,379,2156,584,1286,223,696,4
563,706,400,592,564,582,456,533,769,1054,415,475,792,898,390,464,430,467,544,613,726,379,2157,586,1286,222,694,4
564,706,403,590,565,582,456,533,769,1055,415,475,792,899,391,463,431,467,544,612,722,378,2153,585,1286,223,695,4
564,707,406,589,565,581,456,533,771,1054,416,475,792,899,390,462,430,465,544,613,727,379,2155,590,1286,223,696,4
564,707,406,590,563,584,456,533,769,1054,415,474,792,899,387,462,429,462,545,613,726,378,2158,591,1287,223,694,4
565,706,406,591,564,582,456,534,769,1053,416,474,792,899,387,463,430,462,545,613,723,379,2156,590,1285,222,694,4
564,706,411,591,564,584,456,533,771,1053,416,476,792,899,387,460,430,463,544,613,728,379,2156,585,1286,223,694,4
564,705,410,588,565,583,456,533,771,1056,417,474,792,899,386,464,430,465,545,612,728,378,2155,590,1286,223,695,4
564,706,409,589,566,582,456,533,769,1053,415,477,797,899,389,462,429,465,545,612,726,379,2154,590,1285,222,695,4
564,707,410,591,565,583,455,532,771,1054,416,475,797,899,391,461,430,464,545,613,726,379,2154,585,1286,223,694,4
564,707,411,591,564,581,456,532,771,1054,415,474,792,898,390,461,428,464,545,613,728,379,2158,585,1286,223,694,4
564,706,413,591,566,584,455,533,771,1055,416,475,792,898,390,464,429,463,545,613,726,379,2158,585,1285,223,695,4
564,705,410,591,566,581,455,533,769,1054,414,474,792,899,390,462,430,462,545,612,726,378,2159,585,1287,223,695,4
563,708,408,591,563,584,456,533,769,1054,415,475,792,898,389,462,431,464,545,613,727,379,2159,590,1286,223,694,4
563,707,406,588,564,583,458,532,771,1055,416,474,792,898,390,463,431,465,544,612,728,379,2159,590,1286,222,695,4
563,707,402,588,566,584,457,533,770,1054,415,476,792,899,390,464,431,465,545,612,726,379,2158,589,1286,223,695,4
565,708,401,587,563,582,457,533,771,1053,415,474,792,899,386,462,430,465,545,612,726,379,2159,589,1287,223,696,4
565,707,402,590,566,582,456,533,771,1053,416,474,792,899,391,463,430,465,544,612,723,379,2160,586,1286,223,695,4
565,707,412,589,563,583,456,533,771,1054,414,475,792,899,391,464,430,465,545,613,722,379,2160,585,1286,223,695,4
565,706,408,590,565,583,456,534,769,1053,416,476,792,898,390,461,429,465,545,613,726,379,2158,584,1285,223,696,4
564,707,402,591,564,584,456,533,771,1054,416,474,797,899,390,464,430,465,544,612,727,379,2159,586,1286,223,695,4
563,707,402,587,564,583,456,533,771,1056,416,475,792,899,389,465,430,465,545,613,728,378,2159,591,1286,223,694,4
565,707,401,591,563,583,457,533,770,1054,415,475,792,898,387,462,431,465,544,613,728,378,2160,589,1285,223,696,4
565,707,403,590,565,582,457,533,770,1054,415,476,792,898,387,464,431,465,545,612,725,379,2160,591,1286,223,695,4
564,707,409,589,566,583,456,533,771,1055,416,474,792,899,389,462,430,465,544,613,727,378,2160,586,1287,223,697,4
564,708,410,591,566,584,457,533,769,1055,416,474,792,899,387,463,431,465,546,613,727,379,2161,586,1285,223,697,4
563,707,412,591,564,583,458,533,769,1053,416,474,792,899,387,464,430,465,546,613,726,378,2161,591,1285,223,695,4
563,707,408,591,566,584,457,533,771,1053,414,477,792,899,390,462,430,464,545,612,729,379,2160,586,1286,222,697,4
563,707,413,589,564,582,457,534,770,1054,417,474,792,899,389,465,430,465,544,613,727,378,2161,590,1286,223,694,4
564,706,412,591,564,581,456,533,770,1054,416,474,792,899,389,463,429,465,546,613,725,379,2161,591,1285,223,694,4
564,706,407,589,564,582,457,533,769,1055,415,476,792,899,390,461,430,465,545,613,725,380,2159,590,1286,223,697,4
565,707,409,588,566,582,459,533,769,1055,415,476,792,899,390,464,429,465,544,612,726,379,2159,584,1286,223,695,4
565,708,414,591,566,584,458,533,769,1053,417,474,792,899,390,462,430,465,546,613,726,380,2164,584,1285,223,695,4
565,707,414,590,563,584,457,533,769,1053,416,476,792,899,392,464,429,465,545,613,726,379,2161,586,1286,223,695,4
565,707,414,588,566,584,456,533,771,1054,414,475,792,899,391,463,429,465,544,613,727,379,2159,586,1287,223,695,4
564,706,414,588,564,582,456,533,770,1054,415,474,792,899,390,463,430,465,546,612,728,378,2162,586,1286,223,696,4
564,707,412,588,566,583,456,532,771,1053,416,475,792,899,387,462,431,465,544,612,728,379,2161,586,1286,223,696,4
565,707,406,591,563,584,458,533,770,1054,414,475,792,899,387,461,431,465,547,613,726,380,2160,589,1285,223,695,4
564,707,413,589,566,582,456,533,769,1055,415,475,792,899,387,463,430,465,545,612,726,378,2159,586,1285,222,695,4
563,706,418,588,565,583,457,535,771,1055,415,474,792,899,391,465,430,465,545,613,726,377,2162,589,1284,223,694,4
565,707,414,589,563,583,456,534,771,1054,413,475,791,899,387,462,431,465,546,613,726,378,2160,590,1286,222,696,4
564,707,411,591,564,583,457,533,772,1055,414,474,792,899,387,462,428,465,545,613,729,378,2160,585,1285,223,695,4
564,708,410,591,566,583,456,533,770,1054,414,475,792,899,390,462,430,465,544,613,727,379,2162,586,1284,223,695,4
565,707,407,587,564,584,457,533,770,1055,415,474,792,899,391,464,429,465,545,613,729,379,2160,585,1285,223,696,4
565,708,407,587,566,583,457,533,770,1054,416,476,792,899,390,464,430,465,545,613,727,378,2159,585,1285,223,695,4
565,707,409,588,564,582,457,533,769,1053,414,474,792,899,389,462,429,465,544,613,727,379,2161,584,1285,223,694,4
564,707,432,587,563,583,456,533,769,1054,414,475,798,899,387,462,431,465,544,613,726,379,2162,589,1286,222,695,4
564,708,404,591,565,582,456,533,771,1055,415,475,797,899,387,464,431,465,545,612,727,380,2160,586,1286,223,694,4
565,708,402,588,566,582,455,534,770,1054,415,477,792,899,391,463,431,465,545,613,723,379,2160,585,1285,223,696,4
565,707,409,589,566,582,459,533,769,1054,415,475,792,899,387,460,431,465,544,613,726,379,2162,590,1286,223,694,4
564,707,408,591,564,583,458,532,769,1055,416,474,797,899,389,464,432,465,545,612,723,379,2161,591,1286,223,695,4
564,705,406,587,564,584,457,533,771,1054,416,475,792,899,390,465,430,465,546,613,726,379,2161,591,1285,223,694,4
565,707,405,590,564,583,457,532,772,1055,414,475,792,898,387,461,430,465,544,613,726,379,2161,589,1284,223,695,4
563,707,425,588,564,584,456,534,769,1054,415,475,792,899,390,463,431,465,545,612,726,380,2161,586,1285,222,695,4
564,707,391,590,565,584,457,533,771,1054,414,475,792,899,390,464,432,465,545,613,727,378,2163,584,1286,223,697,4
565,708,348,588,566,582,457,532,771,1053,413,476,792,899,387,461,431,465,545,613,726,378,2160,584,1284,222,696,4
564,707,337,587,565,582,458,533,770,1054,415,474,792,899,387,462,431,465,545,612,726,378,2159,585,1285,223,695,4
563,709,573,546,566,583,462,516,771,1055,414,475,792,899,386,462,435,464,545,613,727,379,2162,585,1286,222,694,5
564,709,570,551,564,583,462,517,769,1054,416,475,792,899,387,459,431,464,544,613,726,380,2161,586,1284,222,694,5
564,710,567,553,566,583,461,517,771,1054,414,475,792,899,391,460,431,464,545,612,727,379,2160,586,1285,223,696,5
565,709,569,553,565,583,461,518,769,1054,415,477,792,899,387,461,430,465,544,613,729,379,2161,586,1286,223,696,5
565,709,566,553,564,583,460,518,770,1054,413,475,792,899,387,463,430,465,545,613,728,379,2162,589,1286,222,694,5
565,711,566,553,564,583,458,520,769,1055,414,475,792,899,390,462,430,465,545,613,728,378,2162,589,1286,223,695,5
564,708,567,554,563,583,459,518,770,1055,415,474,792,900,390,461,431,464,545,613,726,379,2162,584,1285,223,694,5
564,709,565,553,563,582,458,517,770,1054,415,476,792,899,391,460,431,463,546,613,726,377,2162,585,1287,222,695,5
564,709,566,553,566,583,456,518,769,1054,415,474,792,899,390,460,429,462,544,612,726,379,2162,590,1285,223,696,5
565,709,567,550,566,583,458,519,771,1055,415,475,792,899,391,460,430,463,544,612,727,379,2162,590,1286,223,694,5
565,709,568,553,566,582,458,517,770,1053,414,475,792,899,390,462,431,463,546,613,726,378,2161,585,1286,223,695,5
564,709,566,553,564,583,458,517,770,1054,414,475,792,899,387,461,429,464,545,613,726,378,2162,586,1287,223,697,5
564,708,567,553,563,583,457,517,770,1054,416,474,792,899,390,463,430,464,543,613,727,379,2163,586,1286,223,695,5
565,709,566,553,563,582,458,519,771,1054,414,475,792,899,390,461,429,463,545,613,728,379,2161,584,1286,223,695,5
564,709,566,551,564,582,459,517,769,1054,416,474,792,899,390,461,429,463,546,613,729,378,2161,584,1285,223,696,5
564,709,567,553,564,583,456,518,769,1054,415,475,797,899,391,462,430,464,545,613,729,379,2160,585,1286,223,694,5
564,709,568,553,564,584,457,517,771,1054,413,474,797,898,386,461,431,464,545,613,727,379,2161,585,1286,223,695,5
565,710,568,553,564,583,457,517,771,1054,414,475,792,899,390,460,430,464,545,613,727,378,2163,585,1287,222,694,5
563,709,566,553,566,583,460,518,769,1055,417,474,792,898,392,463,429,464,545,612,727,380,2160,590,1285,223,696,5
564,709,565,550,564,582,457,517,771,1054,415,475,797,899,391,460,430,465,545,612,728,379,2161,589,1286,223,695,5
564,709,565,551,565,583,457,519,770,1054,415,475,792,899,387,462,429,465,545,613,727,379,2161,585,1285,223,694,5
564,710,567,553,564,584,458,518,772,1056,415,474,792,899,387,460,430,465,546,612,727,379,2160,585,1287,223,695,5
565,709,567,553,566,583,456,517,771,1053,415,476,792,899,387,461,430,464,545,612,728,379,2160,585,1286,223,695,5
564,710,567,553,566,585,458,517,769,1053,414,474,792,899,390,461,431,463,545,613,727,380,2160,590,1285,223,696,5
564,709,568,549,566,585,458,519,770,1056,414,476,792,899,390,460,431,465,545,612,726,379,2161,589,1286,223,695,5
565,710,567,553,564,584,459,517,769,1056,415,475,791,899,391,460,430,465,545,612,727,378,2160,586,1286,223,695,5
566,709,566,554,564,585,458,520,771,1053,415,475,792,899,391,462,430,465,543,612,726,377,2162,586,1285,223,695,5
564,710,567,552,566,583,458,518,771,1054,414,475,792,899,387,461,430,465,546,613,724,379,2163,586,1286,223,694,5
565,709,568,553,564,582,460,517,771,1054,415,474,792,899,390,460,430,465,545,612,722,380,2160,584,1287,222,696,5
565,710,567,553,566,584,458,517,769,1054,414,475,792,899,387,460,429,464,546,613,728,378,2162,591,1285,223,695,5
565,709,569,553,565,584,457,520,769,1055,415,475,792,899,390,460,429,464,544,613,728,379,2163,585,1286,223,697,5
564,709,567,552,564,582,460,517,770,1054,414,475,792,899,391,463,430,464,546,613,728,378,2160,586,1286,223,694,5
564,710,566,552,564,585,460,517,769,1055,415,475,791,899,387,461,430,464,544,613,725,379,2162,586,1285,223,695,5
564,709,569,552,565,584,459,520,771,1054,415,474,792,899,387,461,430,464,545,611,727,378,2163,590,1286,223,695,5
565,709,568,553,563,584,460,517,769,1054,415,475,792,899,391,463,432,465,546,613,729,378,2161,590,1285,223,694,5
564,709,570,553,564,585,461,518,771,1055,414,475,792,899,387,461,431,465,546,612,728,379,2161,586,1286,223,696,5
565,710,569,552,566,585,458,518,770,1056,414,475,792,899,387,462,431,465,546,612,728,379,2162,586,1287,223,695,5
564,710,568,555,565,585,458,519,770,1053,415,474,792,898,387,462,431,465,545,612,728,378,2161,586,1287,223,695,5
565,708,569,553,566,583,460,518,771,1054,415,476,792,899,390,461,431,465,545,613,727,378,2161,591,1286,223,695,5
564,710,569,553,564,583,460,519,771,1053,414,474,791,899,390,461,430,465,545,613,726,380,2163,586,1286,223,695,5
565,711,569,553,563,583,459,520,769,1055,416,474,792,899,390,463,429,465,545,613,726,379,2162,585,1285,223,696,5
564,709,570,552,564,585,459,518,771,1055,416,474,792,899,391,461,431,465,545,613,726,379,2160,586,1286,223,695,5
564,709,569,555,564,584,459,519,769,1056,416,475,797,899,390,462,431,465,545,613,726,379,2162,585,1286,223,696,5
564,711,568,553,566,584,459,521,770,1055,416,474,797,899,388,461,431,465,546,613,726,379,2162,586,1286,222,695,5
565,709,568,553,566,584,459,519,769,1055,414,475,792,900,387,463,430,465,545,612,728,379,2161,586,1286,223,696,5
564,710,569,553,564,585,459,521,770,1054,414,475,792,899,390,461,431,465,545,613,728,379,2161,589,1285,223,694,5
565,710,570,553,564,586,460,524,771,1055,414,477,792,900,385,460,429,464,546,613,728,379,2161,584,1286,223,696,5
564,709,568,553,566,583,458,519,769,1054,415,475,792,899,387,464,430,463,543,613,728,379,2163,585,1287,223,697,5
564,710,570,553,565,583,459,521,769,1054,414,474,792,899,389,461,430,463,545,613,727,378,2160,584,1287,223,695,5
564,709,570,552,563,583,462,518,771,1055,415,475,792,899,391,463,430,464,544,612,723,378,2162,585,1286,223,696,5
565,709,570,554,564,583,460,518,771,1054,416,476,792,899,391,460,431,465,543,613,723,380,2162,590,1286,223,696,5
564,710,567,553,564,585,460,517,769,1055,415,476,792,899,389,462,431,464,546,612,728,379,2160,591,1287,223,695,5
565,709,569,552,564,583,460,519,771,1054,415,474,792,899,390,460,431,465,546,613,723,379,2160,589,1285,223,696,5
565,710,569,552,566,585,459,520,769,1053,414,474,792,900,386,460,430,465,545,613,728,380,2161,590,1286,223,696,5
564,710,570,553,563,585,460,518,771,1053,415,474,792,899,389,461,431,463,545,612,726,377,2163,584,1285,223,695,5
